to	from	weight
LCP5496_s01742	UBOCC-A-116003_s02281	0.9920634920634921
LCP5496_s01742	LCP06093_SLR83	0.9534883720930233
LCP5496_s01742	ESE01218_s00785	0.9920634920634921
LCP5496_s01742	ESE01543_s01094	0.9603174603174603
LCP5496_s01742	ESE02164_s01526	1.0
LCP5496_s01742	ESE02190_s01571	1.0
LCP5496_s01742	ESE00418_s00614	1.0
LCP5496_s01742	ESE00418_s00615	1.0
ESE01543_SLR59	ESE01400_s00920	1.0
ESE01543_SLR59	ESE00019_SLR11	0.7804878048780488
ESE01543_SLR59	LCP06093_SLR90	0.7846153846153846
ESE01543_SLR59	LCP05531_SLR72	0.9743589743589743
ESE01543_SLR59	ESE00418_SLR35	0.9575757575757575
ESE00418_SLR24	LCP06093_SLR88	0.35454545454545455
ESE00418_SLR24	ESE01543_SLR45	0.5300813008130081
ESE00553_s00638	ESE01527_s01054	1.0
ESE00553_s00638	ESE01696_s01387	1.0
ESE00553_s00638	ESE00018_s00006	1.0
ESE00553_s00638	ESE01535_s01072	0.9920634920634921
ESE00553_s00638	ESE01564_s01113	0.9920634920634921
ESE00553_s00638	ESE01623_s01314	0.9920634920634921
ESE00553_s00638	ESE01841_s01404	0.9920634920634921
ESE00553_s00638	UBOCC-A-112059_s02186	0.9920634920634921
ESE00553_s00638	UBOCC-A-116003_s02281	0.9920634920634921
ESE00553_s00638	LCP06093_SLR83	0.9534883720930233
ESE00553_s00638	ESE01218_s00785	0.9615384615384616
ESE00553_s00638	ESE01543_s01094	0.9307692307692308
ESE00553_s00638	ESE02164_s01526	1.0
ESE00553_s00638	ESE02190_s01571	1.0
ESE00553_s00638	ESE00418_s00614	0.9692307692307692
ESE00553_s00638	ESE00418_s00615	0.9692307692307692
ESE01527_s01054	ESE01696_s01387	1.0
ESE01527_s01054	ESE00018_s00006	1.0
ESE01527_s01054	ESE01535_s01072	0.9920634920634921
ESE01527_s01054	ESE01564_s01113	0.9920634920634921
ESE01527_s01054	ESE01623_s01314	0.9920634920634921
ESE01527_s01054	ESE01841_s01404	0.9920634920634921
ESE01527_s01054	UBOCC-A-112059_s02186	0.9920634920634921
ESE01527_s01054	UBOCC-A-116003_s02281	0.9920634920634921
ESE01527_s01054	LCP06093_SLR83	0.9534883720930233
ESE01527_s01054	ESE01218_s00785	0.9615384615384616
ESE01527_s01054	ESE01543_s01094	0.9307692307692308
ESE01527_s01054	ESE02164_s01526	1.0
ESE01527_s01054	ESE02190_s01571	1.0
ESE01527_s01054	ESE00418_s00614	0.9692307692307692
ESE01527_s01054	ESE00418_s00615	0.9692307692307692
ESE01696_s01387	ESE00018_s00006	1.0
ESE01696_s01387	ESE01535_s01072	0.9920634920634921
ESE01696_s01387	ESE01564_s01113	0.9920634920634921
ESE01696_s01387	ESE01623_s01314	0.9920634920634921
ESE01696_s01387	ESE01841_s01404	0.9920634920634921
ESE01696_s01387	UBOCC-A-112059_s02186	0.9920634920634921
ESE01696_s01387	UBOCC-A-116003_s02281	0.9920634920634921
ESE01696_s01387	LCP06093_SLR83	0.9534883720930233
ESE01696_s01387	ESE01218_s00785	0.9615384615384616
ESE01696_s01387	ESE01543_s01094	0.9307692307692308
ESE01696_s01387	ESE02164_s01526	1.0
ESE01696_s01387	ESE02190_s01571	1.0
ESE01696_s01387	ESE00418_s00614	0.9692307692307692
ESE01696_s01387	ESE00418_s00615	0.9692307692307692
ESE01543_SLR56	ESE00418_SLR28	0.9444444444444444
ESE01543_SLR56	LCP05531_s01802	0.9155844155844156
ESE01543_SLR56	ESE00418_SLR41	0.9444444586993548
ESE01543_SLR56	ESE00019_SLR3	0.711340206185567
ESE01543_SLR56	ESE00019_SLR9	0.9411764705882368
ESE01543_SLR56	ESE00019_SLR8	0.7710843373493976
LCP06093_SLR89	ESE00019_SLR6	0.9792284866468842
LCP06093_SLR89	ESE01543_s01103	0.46835443037974683
LCP06093_SLR89	ESE01543_SLR48	0.6074074074074074
LCP06093_SLR89	ESE00418_SLR32	0.6776859504132231
LCP06093_SLR89	ESE00418_s00610	0.6046511627906976
LCP06093_SLR89	LCP05531_SLR76	0.7454545454545455
LCP06093_SLR89	LCP05531_s01800	0.7180232558139535
ESE00019_SLR1	ESE00418_SLR37	1.0
ESE00019_s00028	LCP06093_SLR86	0.8813559322033898
ESE00019_s00021	ESE00418_s00607	1.0
ESE00019_s00021	ESE00019_SLR19	0.4298245614035088
ESE00019_s00021	LCP06093_SLR79	0.85
ESE00019_s00021	ESE01543_SLR54_1	0.42105263157894735
ESE00019_s00021	LCP05531_s01808	1.0
ESE00019_s00021	ESE01543_SLR54_2	1.0
ESE00418_s00607	ESE00019_SLR19	0.4298245614035088
ESE00418_s00607	LCP06093_SLR79	0.85
ESE00418_s00607	ESE01543_SLR54_1	0.42105263157894735
ESE00418_s00607	LCP05531_s01808	1.0
ESE00418_s00607	ESE01543_SLR54_2	1.0
ESE00019_SLR2	ESE01543_SLR54_1	0.6388888888888891
ESE00418_SLR28	LCP05531_s01802	0.9444444444444444
ESE00418_SLR28	ESE00418_SLR41	1.0
ESE00418_SLR28	ESE00019_SLR3	0.9444444444444444
ESE00418_SLR28	ESE00019_SLR9	0.9705882352941193
ESE00418_SLR28	ESE00019_SLR8	0.9259259259259259
LCP06093_SLR88	ESE01543_SLR45	0.4813008130081301
LCP06093_SLR88	ESE00019_SLR19	0.44992743105950656
LCP06093_SLR88	ESE00418_SLR31	0.821917808219178
ESE00018_s00006	ESE01535_s01072	0.992
ESE00018_s00006	ESE01564_s01113	0.992
ESE00018_s00006	ESE01623_s01314	0.992
ESE00018_s00006	ESE01841_s01404	0.992
ESE00018_s00006	UBOCC-A-112059_s02186	0.992
ESE00018_s00006	UBOCC-A-116003_s02281	0.992
ESE00018_s00006	LCP06093_SLR83	0.9534883720930233
ESE00018_s00006	ESE01218_s00785	0.992
ESE00018_s00006	ESE01543_s01094	0.96
ESE00018_s00006	ESE02164_s01526	0.992
ESE00018_s00006	ESE02190_s01571	0.992
ESE00018_s00006	ESE00418_s00614	1.0
ESE00018_s00006	ESE00418_s00615	1.0
LCP05531_s01802	ESE00418_SLR41	0.9444444586993548
LCP05531_s01802	ESE00019_SLR3	0.7010309278350515
LCP05531_s01802	ESE00019_SLR9	0.9411764705882368
LCP05531_s01802	ESE00019_SLR8	0.7590361445783133
ESE01400_s00920	ESE00019_SLR11	0.7000000014284418
ESE01400_s00920	LCP06093_SLR90	0.7000000014284418
ESE01400_s00920	LCP05531_SLR72	0.9500000019385996
ESE01400_s00920	ESE00418_SLR35	1.0
ESE00019_SLR11	LCP06093_SLR90	0.9846153846153847
ESE00019_SLR11	LCP05531_SLR72	0.8141025641025641
ESE00019_SLR11	ESE00418_SLR35	0.7804878048780488
LCP06093_SLR85	ESE00019_SLR5	0.8347107438016529
LCP06093_SLR85	ESE00230_s00456	0.84375
LCP06093_SLR85	ESE00231_s00482	0.84375
LCP06093_SLR85	ESE01261_s00814	0.84375
ESE00418_SLR36	LCP05531_SLR69	0.9056603773584906
ESE00418_SLR36	ESE00019_SLR16	0.38461538461538464
ESE00418_SLR36	ESE01543_SLR49	1.0
ESE01535_s01072	ESE01564_s01113	1.0
ESE01535_s01072	ESE01623_s01314	1.0
ESE01535_s01072	ESE01841_s01404	1.0
ESE01535_s01072	UBOCC-A-112059_s02186	1.0
ESE01535_s01072	UBOCC-A-116003_s02281	1.0
ESE01535_s01072	LCP06093_SLR83	0.9418604651162791
ESE01535_s01072	ESE01218_s00785	0.9920634920634921
ESE01535_s01072	ESE01543_s01094	0.9523809523809523
ESE01535_s01072	ESE02164_s01526	0.992
ESE01535_s01072	ESE02190_s01571	0.992
ESE01535_s01072	ESE00418_s00614	0.9920634920634921
ESE01535_s01072	ESE00418_s00615	0.9920634920634921
ESE01564_s01113	ESE01623_s01314	1.0
ESE01564_s01113	ESE01841_s01404	1.0
ESE01564_s01113	UBOCC-A-112059_s02186	1.0
ESE01564_s01113	UBOCC-A-116003_s02281	1.0
ESE01564_s01113	LCP06093_SLR83	0.9418604651162791
ESE01564_s01113	ESE01218_s00785	0.9920634920634921
ESE01564_s01113	ESE01543_s01094	0.9523809523809523
ESE01564_s01113	ESE02164_s01526	0.992
ESE01564_s01113	ESE02190_s01571	0.992
ESE01564_s01113	ESE00418_s00614	0.9920634920634921
ESE01564_s01113	ESE00418_s00615	0.9920634920634921
ESE01623_s01314	ESE01841_s01404	1.0
ESE01623_s01314	UBOCC-A-112059_s02186	1.0
ESE01623_s01314	UBOCC-A-116003_s02281	1.0
ESE01623_s01314	LCP06093_SLR83	0.9418604651162791
ESE01623_s01314	ESE01218_s00785	0.9920634920634921
ESE01623_s01314	ESE01543_s01094	0.9523809523809523
ESE01623_s01314	ESE02164_s01526	0.992
ESE01623_s01314	ESE02190_s01571	0.992
ESE01623_s01314	ESE00418_s00614	0.9920634920634921
ESE01623_s01314	ESE00418_s00615	0.9920634920634921
ESE01841_s01404	UBOCC-A-112059_s02186	1.0
ESE01841_s01404	UBOCC-A-116003_s02281	1.0
ESE01841_s01404	LCP06093_SLR83	0.9418604651162791
ESE01841_s01404	ESE01218_s00785	0.9920634920634921
ESE01841_s01404	ESE01543_s01094	0.9523809523809523
ESE01841_s01404	ESE02164_s01526	0.992
ESE01841_s01404	ESE02190_s01571	0.992
ESE01841_s01404	ESE00418_s00614	0.9920634920634921
ESE01841_s01404	ESE00418_s00615	0.9920634920634921
UBOCC-A-112059_s02186	UBOCC-A-116003_s02281	1.0
UBOCC-A-112059_s02186	LCP06093_SLR83	0.9418604651162791
UBOCC-A-112059_s02186	ESE01218_s00785	0.9920634920634921
UBOCC-A-112059_s02186	ESE01543_s01094	0.9523809523809523
UBOCC-A-112059_s02186	ESE02164_s01526	0.992
UBOCC-A-112059_s02186	ESE02190_s01571	0.992
UBOCC-A-112059_s02186	ESE00418_s00614	0.9920634920634921
UBOCC-A-112059_s02186	ESE00418_s00615	0.9920634920634921
UBOCC-A-116003_s02281	LCP06093_SLR83	0.9418604651162791
UBOCC-A-116003_s02281	ESE01218_s00785	0.9920634920634921
UBOCC-A-116003_s02281	ESE01543_s01094	0.9523809523809523
UBOCC-A-116003_s02281	ESE02164_s01526	0.992
UBOCC-A-116003_s02281	ESE02190_s01571	0.992
UBOCC-A-116003_s02281	ESE00418_s00614	0.9920634920634921
UBOCC-A-116003_s02281	ESE00418_s00615	0.9920634920634921
LCP5327_s01719	LCP4799_s01694	0.908256880733945
LCP5327_s01719	ESE00961_s00707	0.6484018264840182
LCP5327_s01719	LCP797_s01620	0.6484018264840182
ESE00418_s00606	ESE01543_SLR54_1	0.8692307692307693
ESE00418_s00606	LCP05531_SLR62	0.8080808080808081
LCP06093_SLR83	ESE01218_s00785	0.9418604651162791
LCP06093_SLR83	ESE01543_s01094	1.0
LCP06093_SLR83	ESE02164_s01526	0.9534883720930233
LCP06093_SLR83	ESE02190_s01571	0.9534883720930233
LCP06093_SLR83	ESE00418_s00614	0.9534883720930233
LCP06093_SLR83	ESE00418_s00615	0.9534883720930233
ESE00019_SLR17	LCP06093_SLR81	0.9852941176470589
ESE00019_SLR17	ESE00958_s00670	0.9558823529411765
ESE00019_SLR17	ESE01635_s01331	0.6323529411764706
ESE00019_SLR17	ESE01543_s01111	0.4117647058823529
ESE00019_SLR17	ESE00418_SLR23	0.5294117647058824
ESE00019_SLR17	LMA421_s02055	0.8970588235294118
ESE00418_SLR41	ESE00019_SLR3	0.9444444586993548
ESE00418_SLR41	ESE00019_SLR9	0.9444444586993548
ESE00418_SLR41	ESE00019_SLR8	0.9444444586993548
ESE00418_SLR41	ESE01543_SLR43	0.555555563940797
LCP6623_s01974	LCP6700_s02027	0.974025974025974
LCP06093_SLR81	ESE00958_s00670	0.9428571428571428
LCP06093_SLR81	ESE01635_s01331	0.6142857142857143
LCP06093_SLR81	ESE01543_s01111	0.4
LCP06093_SLR81	ESE00418_SLR23	0.5285714285714286
LCP06093_SLR81	LMA421_s02055	0.8857142857142857
ESE01543_SLR45	ESE00019_SLR19	0.3983739837398374
ESE01543_SLR45	ESE00418_SLR31	0.7602739726027398
ESE01543_SLR45	LCP05531_SLR66	0.9223300970873787
ESE00019_SLR4	LCP06093_SLR78	0.7719298245614035
ESE00019_SLR4	ESE00418_SLR38	0.8508771929824561
ESE00019_SLR19	LCP06093_SLR79	0.85
ESE00019_SLR19	ESE00418_SLR31	0.9143835616438356
ESE00019_SLR19	LCP05531_s01808	0.362962962962963
ESE00019_SLR19	LCP05531_s01818	0.8421052631578947
ESE00019_SLR19	ESE01543_SLR54_2	0.7424242424242424
UBOCC-A-116003_s02288	ESE01543_SLR50	0.9264705882352942
ESE00019_SLR6	ESE01543_s01103	0.43670886075949367
ESE00019_SLR6	ESE01543_SLR48	0.6148148148148148
ESE00019_SLR6	ESE00418_SLR32	0.6859504132231405
ESE00019_SLR6	ESE00418_s00610	0.6124031007751938
ESE00019_SLR6	LCP05531_SLR76	0.7545454545454545
ESE00019_SLR6	LCP05531_s01800	0.7002967359050445
LCP05531_SLR70	ESE01543_SLR58	0.6721311475409836
LCP05531_SLR70	ESE01543_SLR57	0.6752136752136753
LCP05531_SLR70	LCP06093_SLR91	0.430327868852459
LCP05531_SLR70	ESE00418_SLR33	0.5942622950819673
LCP06093_SLR90	LCP05531_SLR72	0.7923076923076923
LCP06093_SLR90	ESE00418_SLR35	0.7923076923076923
ESE01543_SLR58	LCP06093_SLR91	0.7053291536050157
ESE01543_SLR58	LCP05531_SLR62	0.3434343434343434
ESE01543_SLR58	ESE00418_SLR33	0.890282131661442
LCP06093_SLR79	LCP05531_s01808	0.85
LCP06093_SLR79	ESE01543_SLR50	0.525
LCP06093_SLR79	ESE01543_SLR54_2	0.85
ESE00090_s00155	ESE01661_s01361	1.0
ESE00090_s00155	LCP5327_s01722	1.0
ESE00090_s00155	ESE00958_s00677	0.660377358490566
ESE00090_s00155	LCP5471_s01732	0.660377358490566
ESE00090_s00155	ESE00155_s00304	0.6415094339622641
ESE00090_s00155	ESE00961_s00711	0.6415094339622641
ESE00090_s00155	LCP6615_s01894	0.6415094339622641
ESE00090_s00155	LCP797_s01623	0.6415094339622641
ESE00090_s00155	PN0144_s02090	0.6415094339622641
ESE00090_s00155	LCP4799_s01696	0.660377358490566
ESE00090_s00155	LCP6697_s01988	0.660377358490566
ESE01661_s01361	LCP5327_s01722	1.0
ESE01661_s01361	ESE00958_s00677	0.660377358490566
ESE01661_s01361	LCP5471_s01732	0.660377358490566
ESE01661_s01361	ESE00155_s00304	0.6415094339622641
ESE01661_s01361	ESE00961_s00711	0.6415094339622641
ESE01661_s01361	LCP6615_s01894	0.6415094339622641
ESE01661_s01361	LCP797_s01623	0.6415094339622641
ESE01661_s01361	PN0144_s02090	0.6415094339622641
ESE01661_s01361	LCP4799_s01696	0.660377358490566
ESE01661_s01361	LCP6697_s01988	0.660377358490566
LCP5327_s01722	ESE00958_s00677	0.660377358490566
LCP5327_s01722	LCP5471_s01732	0.660377358490566
LCP5327_s01722	ESE00155_s00304	0.6415094339622641
LCP5327_s01722	ESE00961_s00711	0.6415094339622641
LCP5327_s01722	LCP6615_s01894	0.6415094339622641
LCP5327_s01722	LCP797_s01623	0.6415094339622641
LCP5327_s01722	PN0144_s02090	0.6415094339622641
LCP5327_s01722	LCP4799_s01696	0.660377358490566
LCP5327_s01722	LCP6697_s01988	0.660377358490566
ESE00019_SLR3	ESE00019_SLR9	0.9411764705882368
ESE00019_SLR3	ESE00019_SLR8	0.9518072289156626
ESE00418_SLR39	ESE01543_SLR46	0.48424068767908307
ESE00418_SLR39	LCP06093_SLR84	0.4857142857142857
ESE00418_SLR39	LCP05531_SLR68	0.4565916398713826
ESE01543_s01103	ESE00418_s00610	0.8992248062015504
ESE01543_s01103	LCP05531_s01800	0.8829113924050633
LCP4799_s01694	ESE00961_s00707	0.6376146788990825
LCP4799_s01694	LCP797_s01620	0.6376146788990825
LCP06093_s01880	ESE00418_SLR40	0.6885245901639344
ESE00958_s00677	LCP5471_s01732	1.0
ESE00958_s00677	ESE00155_s00304	0.6896551724137931
ESE00958_s00677	ESE00961_s00711	0.6896551724137931
ESE00958_s00677	LCP6615_s01894	0.6896551724137931
ESE00958_s00677	LCP797_s01623	0.6896551724137931
ESE00958_s00677	PN0144_s02090	0.6896551724137931
ESE00958_s00677	LCP4799_s01696	0.9333333333333333
ESE00958_s00677	LCP6697_s01988	0.75
LCP5471_s01732	ESE00155_s00304	0.6896551724137931
LCP5471_s01732	ESE00961_s00711	0.6896551724137931
LCP5471_s01732	LCP6615_s01894	0.6896551724137931
LCP5471_s01732	LCP797_s01623	0.6896551724137931
LCP5471_s01732	PN0144_s02090	0.6896551724137931
LCP5471_s01732	LCP4799_s01696	0.9333333333333333
LCP5471_s01732	LCP6697_s01988	0.75
LCP06093_s01874	ESE00418_SLR40	0.5757575757575758
LCP06093_s01874	LCP05531_SLR67	0.803030303030303
ESE00418_SLR42	ESE00958_s00670	0.3076923076923077
ESE00418_SLR42	ESE01543_s01111	0.42045454545454547
ESE00019_SLR5	ESE00230_s00456	1.0
ESE00019_SLR5	ESE00231_s00482	1.0
ESE00019_SLR5	ESE01261_s00814	1.0
ESE01218_s00785	ESE01543_s01094	0.9022556390977443
ESE01218_s00785	ESE02164_s01526	0.992
ESE01218_s00785	ESE02190_s01571	0.992
ESE01218_s00785	ESE00418_s00614	0.9259259259259259
ESE01218_s00785	ESE00418_s00615	0.9259259259259259
ESE00958_s00670	ESE01635_s01331	0.5512820512820513
ESE00958_s00670	ESE01543_s01111	0.4358974358974359
ESE00958_s00670	ESE00418_SLR23	0.5512820512820513
ESE00958_s00670	LMA421_s02055	0.8717948717948718
ESE01543_SLR54_1	LCP05531_s01808	0.35555555555555557
ESE01543_SLR54_1	LCP05531_SLR62	0.7676767676767676
ESE00019_SLR9	ESE00019_SLR8	0.9411764705882368
LCP6621_s01936	PN0144_s02085	1.0
ESE00230_s00456	ESE00231_s00482	1.0
ESE00230_s00456	ESE01261_s00814	1.0
ESE00231_s00482	ESE01261_s00814	1.0
LCP05531_s01808	ESE01543_SLR54_2	1.0
LCP05531_s01808	ESE01543_s01090	1.0
LCP05531_s01808	LCP05531_s01807	1.0
LCP05531_s01808	ESE00087_s00109	1.0
LCP05531_s01808	ESE00211_s00437	1.0
LCP05531_s01808	ESE00282_s00519	1.0
LCP05531_s01808	ESE00283_s00547	1.0
LCP05531_s01808	ESE00960_s00693	1.0
LCP05531_s01808	ESE00993_s00753	1.0
LCP05531_s01808	ESE01262_s00834	1.0
LCP05531_s01808	ESE01522_s01035	1.0
LCP05531_s01808	ESE01567_s01143	1.0
LCP05531_s01808	ESE01594_s01244	1.0
LCP05531_s01808	ESE01900_s01436	1.0
LCP05531_s01808	ESE00089_s00138	1.0
LCP05531_s01808	ESE02164_s01532	1.0
LCP05531_s01808	ESE02184_s01550	1.0
LCP05531_s01808	LCP5529T_s01783	1.0
LCP05531_s01808	LCP5639_s01851	1.0
LCP05531_s01808	LCP6701_s02040	1.0
LCP05531_s01808	LMA421_s02063	1.0
LCP05531_s01808	UBOCC-A-112050_s02145	1.0
LCP05531_s01808	UBOCC-A-112053_s02172	1.0
LCP05531_s01808	ESE00126_s00214	1.0
LCP05531_s01808	ESE00151_s00266	1.0
LCP05531_s01808	ESE00156_s00317	1.0
LCP05531_s01808	ESE00157_s00340	1.0
LCP05531_s01808	ESE00158_s00361	1.0
LCP05531_s01808	ESE00160_s00396	1.0
LCP05531_s01808	ESE00207_s00416	1.0
LCP05531_s01808	ESE02190_s01575	0.9523809530955532
ESE00418_SLR40	LCP05531_SLR67	0.3673469387755102
ESE00418_SLR40	ESE00418_SLR26	0.34615384615384615
LCP06093_SLR91	LCP05531_SLR62	0.3333333333333333
LCP06093_SLR91	ESE00418_SLR33	0.6959247648902821
ESE01543_SLR48	ESE00418_SLR32	0.9669421487603306
ESE01543_SLR48	LCP05531_SLR76	1.0
ESE01543_SLR50	ESE01543_SLR54_2	0.3181818181818182
LCP05531_SLR69	ESE00019_SLR16	0.46153846153846156
LCP05531_SLR69	ESE01543_SLR49	1.0
ESE00155_s00304	ESE00961_s00711	1.0
ESE00155_s00304	LCP6615_s01894	1.0
ESE00155_s00304	LCP797_s01623	1.0
ESE00155_s00304	PN0144_s02090	1.0
ESE00155_s00304	LCP4799_s01696	0.6896551724137931
ESE00155_s00304	LCP6697_s01988	0.7068965517241379
ESE00961_s00711	LCP6615_s01894	1.0
ESE00961_s00711	LCP797_s01623	1.0
ESE00961_s00711	PN0144_s02090	1.0
ESE00961_s00711	LCP4799_s01696	0.6896551724137931
ESE00961_s00711	LCP6697_s01988	0.7068965517241379
LCP6615_s01894	LCP797_s01623	1.0
LCP6615_s01894	PN0144_s02090	1.0
LCP6615_s01894	LCP4799_s01696	0.6896551724137931
LCP6615_s01894	LCP6697_s01988	0.7068965517241379
LCP797_s01623	PN0144_s02090	1.0
LCP797_s01623	LCP4799_s01696	0.6896551724137931
LCP797_s01623	LCP6697_s01988	0.7068965517241379
PN0144_s02090	LCP4799_s01696	0.6896551724137931
PN0144_s02090	LCP6697_s01988	0.7068965517241379
ESE00418_SLR32	LCP05531_SLR76	1.0
ESE01543_s01094	ESE02164_s01526	0.96
ESE01543_s01094	ESE02190_s01571	0.96
ESE01543_s01094	ESE00418_s00614	0.9172932330827067
ESE01543_s01094	ESE00418_s00615	0.9172932330827067
LCP06093_SLR78	ESE00418_SLR38	0.40765765765765766
LCP05531_SLR67	ESE00418_SLR26	0.5384615384615384
ESE00418_s00610	LCP05531_s01800	0.9767441860465116
ESE00019_SLR16	ESE01543_SLR49	0.4807692307692308
ESE01635_s01331	ESE01543_s01111	0.4117647058823529
ESE01635_s01331	LMA421_s02055	0.5375
LCP06093_SLR82	ESE00418_SLR38	0.40932642487046633
LCP05531_SLR77	LCP05531_s01801	0.8260869565217391
ESE01543_s01090	LCP05531_s01807	1.0
ESE01543_s01090	ESE00087_s00109	1.0
ESE01543_s01090	ESE00211_s00437	1.0
ESE01543_s01090	ESE00282_s00519	1.0
ESE01543_s01090	ESE00283_s00547	1.0
ESE01543_s01090	ESE00960_s00693	1.0
ESE01543_s01090	ESE00993_s00753	1.0
ESE01543_s01090	ESE01262_s00834	1.0
ESE01543_s01090	ESE01522_s01035	1.0
ESE01543_s01090	ESE01567_s01143	1.0
ESE01543_s01090	ESE01594_s01244	1.0
ESE01543_s01090	ESE01900_s01436	1.0
ESE01543_s01090	ESE00089_s00138	1.0
ESE01543_s01090	ESE02164_s01532	1.0
ESE01543_s01090	ESE02184_s01550	1.0
ESE01543_s01090	LCP5529T_s01783	1.0
ESE01543_s01090	LCP5639_s01851	1.0
ESE01543_s01090	LCP6701_s02040	1.0
ESE01543_s01090	LMA421_s02063	1.0
ESE01543_s01090	UBOCC-A-112050_s02145	1.0
ESE01543_s01090	UBOCC-A-112053_s02172	1.0
ESE01543_s01090	ESE00126_s00214	1.0
ESE01543_s01090	ESE00151_s00266	1.0
ESE01543_s01090	ESE00156_s00317	1.0
ESE01543_s01090	ESE00157_s00340	1.0
ESE01543_s01090	ESE00158_s00361	1.0
ESE01543_s01090	ESE00160_s00396	1.0
ESE01543_s01090	ESE00207_s00416	1.0
ESE01543_s01090	ESE02190_s01575	0.9523809530955532
LCP05531_s01807	ESE00087_s00109	1.0
LCP05531_s01807	ESE00211_s00437	1.0
LCP05531_s01807	ESE00282_s00519	1.0
LCP05531_s01807	ESE00283_s00547	1.0
LCP05531_s01807	ESE00960_s00693	1.0
LCP05531_s01807	ESE00993_s00753	1.0
LCP05531_s01807	ESE01262_s00834	1.0
LCP05531_s01807	ESE01522_s01035	1.0
LCP05531_s01807	ESE01567_s01143	1.0
LCP05531_s01807	ESE01594_s01244	1.0
LCP05531_s01807	ESE01900_s01436	1.0
LCP05531_s01807	ESE00089_s00138	1.0
LCP05531_s01807	ESE02164_s01532	1.0
LCP05531_s01807	ESE02184_s01550	1.0
LCP05531_s01807	LCP5529T_s01783	1.0
LCP05531_s01807	LCP5639_s01851	1.0
LCP05531_s01807	LCP6701_s02040	1.0
LCP05531_s01807	LMA421_s02063	1.0
LCP05531_s01807	UBOCC-A-112050_s02145	1.0
LCP05531_s01807	UBOCC-A-112053_s02172	1.0
LCP05531_s01807	ESE00126_s00214	1.0
LCP05531_s01807	ESE00151_s00266	1.0
LCP05531_s01807	ESE00156_s00317	1.0
LCP05531_s01807	ESE00157_s00340	1.0
LCP05531_s01807	ESE00158_s00361	1.0
LCP05531_s01807	ESE00160_s00396	1.0
LCP05531_s01807	ESE00207_s00416	1.0
LCP05531_s01807	ESE02190_s01575	0.9523809530955532
ESE00087_s00109	ESE00211_s00437	1.0
ESE00087_s00109	ESE00282_s00519	1.0
ESE00087_s00109	ESE00283_s00547	1.0
ESE00087_s00109	ESE00960_s00693	1.0
ESE00087_s00109	ESE00993_s00753	1.0
ESE00087_s00109	ESE01262_s00834	1.0
ESE00087_s00109	ESE01522_s01035	1.0
ESE00087_s00109	ESE01567_s01143	1.0
ESE00087_s00109	ESE01594_s01244	1.0
ESE00087_s00109	ESE01900_s01436	1.0
ESE00087_s00109	ESE00089_s00138	1.0
ESE00087_s00109	ESE02164_s01532	1.0
ESE00087_s00109	ESE02184_s01550	1.0
ESE00087_s00109	LCP5529T_s01783	1.0
ESE00087_s00109	LCP5639_s01851	1.0
ESE00087_s00109	LCP6701_s02040	1.0
ESE00087_s00109	LMA421_s02063	1.0
ESE00087_s00109	UBOCC-A-112050_s02145	1.0
ESE00087_s00109	UBOCC-A-112053_s02172	1.0
ESE00087_s00109	ESE00126_s00214	1.0
ESE00087_s00109	ESE00151_s00266	1.0
ESE00087_s00109	ESE00156_s00317	1.0
ESE00087_s00109	ESE00157_s00340	1.0
ESE00087_s00109	ESE00158_s00361	1.0
ESE00087_s00109	ESE00160_s00396	1.0
ESE00087_s00109	ESE00207_s00416	1.0
ESE00087_s00109	ESE02190_s01575	0.9523809530955532
ESE00211_s00437	ESE00282_s00519	1.0
ESE00211_s00437	ESE00283_s00547	1.0
ESE00211_s00437	ESE00960_s00693	1.0
ESE00211_s00437	ESE00993_s00753	1.0
ESE00211_s00437	ESE01262_s00834	1.0
ESE00211_s00437	ESE01522_s01035	1.0
ESE00211_s00437	ESE01567_s01143	1.0
ESE00211_s00437	ESE01594_s01244	1.0
ESE00211_s00437	ESE01900_s01436	1.0
ESE00211_s00437	ESE00089_s00138	1.0
ESE00211_s00437	ESE02164_s01532	1.0
ESE00211_s00437	ESE02184_s01550	1.0
ESE00211_s00437	LCP5529T_s01783	1.0
ESE00211_s00437	LCP5639_s01851	1.0
ESE00211_s00437	LCP6701_s02040	1.0
ESE00211_s00437	LMA421_s02063	1.0
ESE00211_s00437	UBOCC-A-112050_s02145	1.0
ESE00211_s00437	UBOCC-A-112053_s02172	1.0
ESE00211_s00437	ESE00126_s00214	1.0
ESE00211_s00437	ESE00151_s00266	1.0
ESE00211_s00437	ESE00156_s00317	1.0
ESE00211_s00437	ESE00157_s00340	1.0
ESE00211_s00437	ESE00158_s00361	1.0
ESE00211_s00437	ESE00160_s00396	1.0
ESE00211_s00437	ESE00207_s00416	1.0
ESE00211_s00437	ESE02190_s01575	0.9523809530955532
ESE00282_s00519	ESE00283_s00547	1.0
ESE00282_s00519	ESE00960_s00693	1.0
ESE00282_s00519	ESE00993_s00753	1.0
ESE00282_s00519	ESE01262_s00834	1.0
ESE00282_s00519	ESE01522_s01035	1.0
ESE00282_s00519	ESE01567_s01143	1.0
ESE00282_s00519	ESE01594_s01244	1.0
ESE00282_s00519	ESE01900_s01436	1.0
ESE00282_s00519	ESE00089_s00138	1.0
ESE00282_s00519	ESE02164_s01532	1.0
ESE00282_s00519	ESE02184_s01550	1.0
